brand,name,price_cn,spec,link_cn,link_us,link_hk
gigabyte,Z790 AORUS Xtreme X,,https://pangoly.com/en/product/gigabyte-z790-aorus-xtreme-x,,,
gigabyte,B760M AORUS ELITE X AX,,https://pangoly.com/en/product/gigabyte-b760m-aorus-elite-x-ax,,,
gigabyte,Z790 AORUS Elite AX ICE,,https://pangoly.com/en/product/gigabyte-z790-aorus-elite-ax-ice,,,
gigabyte,Z790 AORUS PRO X,,https://pangoly.com/en/product/gigabyte-z790-aorus-pro-x,,,
gigabyte,B650M D3HP,,https://pangoly.com/en/product/gigabyte-b650m-d3hp,,,
gigabyte,B650M C V2,,https://pangoly.com/en/product/gigabyte-b650m-c-v2,,,
gigabyte,A620I AX,,https://pangoly.com/en/product/gigabyte-a620i-ax,,,
gigabyte,H610I,,https://pangoly.com/en/product/gigabyte-h610i,,,
gigabyte,A620M S2H,,https://pangoly.com/en/product/gigabyte-a620m-s2h,,,
gigabyte,Q670M D3H,,https://pangoly.com/en/product/gigabyte-q670m-d3h,,,
gigabyte,B760M C,,https://pangoly.com/en/product/gigabyte-b760m-c,,,
gigabyte,Z790I AORUS Ultra,,https://pangoly.com/en/product/gigabyte-z790i-aorus-ultra,,,
gigabyte,H610M S2H,,https://pangoly.com/en/product/gigabyte-h610m-s2h,,,
gigabyte,B650M K,,https://pangoly.com/en/product/gigabyte-b650m-k,,,
gigabyte,H610M S2H V2 DDR4,,https://pangoly.com/en/product/gigabyte-h610m-s2h-v2-ddr4,,,
gigabyte,Z790 AORUS ELITE AX,,https://pangoly.com/en/product/gigabyte-z790-aorus-elite-ax,,,
gigabyte,Z790 UD AC,,https://pangoly.com/en/product/gigabyte-z790-ud-ac,,,
gigabyte,Z790 GAMING X AX,,https://pangoly.com/en/product/gigabyte-z790-gaming-x-ax,,,
gigabyte,Z790 AERO G,,https://pangoly.com/en/product/gigabyte-z790-aero-g,,,
gigabyte,Z790 D DDR4,,https://pangoly.com/en/product/gigabyte-z790-d-ddr4,,,
gigabyte,Z790 AORUS ELITE DDR4,,https://pangoly.com/en/product/gigabyte-z790-aorus-elite-ddr4,,,
gigabyte,Z790 AORUS MASTER,,https://pangoly.com/en/product/gigabyte-z790-aorus-master,,,
gigabyte,Z790 AORUS ELITE AX DDR4,,https://pangoly.com/en/product/gigabyte-z790-aorus-elite-ax-ddr4,,,
gigabyte,Z790 UD,,https://pangoly.com/en/product/gigabyte-z790-ud,,,
gigabyte,B650M DS3H,,https://pangoly.com/en/product/gigabyte-b650m-ds3h,,,
gigabyte,B650E AORUS Master,,https://pangoly.com/en/product/gigabyte-b650e-aorus-master,,,
gigabyte,B650 AORUS Elite AX,,https://pangoly.com/en/product/gigabyte-b650-aorus-elite-ax,,,
gigabyte,Z690I AORUS Ultra Plus,,https://pangoly.com/en/product/gigabyte-z690i-aorus-ultra-plus,,,
gigabyte,X570S AORUS Elite,,https://pangoly.com/en/product/gigabyte-x570s-aorus-elite,,,
gigabyte,X570S AORUS Elite AX,,https://pangoly.com/en/product/gigabyte-x570s-aorus-elite-ax,,,
gigabyte,X570SI AORUS PRO AX,,https://pangoly.com/en/product/gigabyte-x570si-aorus-pro-ax,,,
gigabyte,B660 DS3H,,https://pangoly.com/en/product/gigabyte-b660-ds3h,,,
gigabyte,X570S GAMING X,,https://pangoly.com/en/product/gigabyte-x570s-gaming-x,,,
gigabyte,B660M DS3H DDR4,,https://pangoly.com/en/product/gigabyte-b660m-ds3h-ddr4,,,
gigabyte,B660M AORUS PRO AX DDR4,,https://pangoly.com/en/product/gigabyte-b660m-aorus-pro-ax-ddr4,,,
gigabyte,B660 AORUS Master DDR4,,https://pangoly.com/en/product/gigabyte-b660-aorus-master-ddr4,,,
gigabyte,B660M DS3H AX DDR4,,https://pangoly.com/en/product/gigabyte-b660m-ds3h-ax-ddr4,,,
gigabyte,B760M DS3H AX DDR4,,https://pangoly.com/en/product/gigabyte-b760m-ds3h-ax-ddr4,,,
